YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,CANCELLATION_REASON
2023,11,4,6E,TRV,SXR,1105,-0.23,-0.19,0,
2023,8,20,6E,HYD,BLR,2338,20.78,29.76,0,
2023,9,28,SG,DEL,BOM,1119,23.01,31.39,0,
2023,5,28,QP,BLR,LKO,544,6.59,7.61,0,
2023,7,4,6E,BOM,MAA,542,9.49,13.74,0,
2023,4,4,6E,DEL,BLR,912,7.21,5.07,0,
2023,6,5,SG,IXC,MAA,957,10.14,9.74,0,
2023,4,6,6E,BOM,DEL,616,4.7,3.38,0,
2023,7,21,6E,BLR,CCU,709,16.41,17.86,0,
2023,10,7,AI,GOI,DEL,629,47.76,48.97,0,
2023,12,25,UK,DEL,BLR,2250,14.56,13.04,0,
2023,8,4,6E,DEL,LKO,1806,10.74,14.41,0,
2023,8,8,6E,MAA,BOM,1358,21.32,25.13,0,
2023,12,21,6E,DEL,GOI,1523,14.23,9.49,0,
2023,10,26,6E,AMD,LKO,525,7.59,7.44,0,
2023,7,16,6E,BOM,DEL,1439,25.35,17.32,0,
2023,6,10,SG,BLR,MAA,932,24.14,19.51,0,
2023,1,16,6E,IXC,BOM,1436,,,1,B
2023,8,8,6E,DEL,AMD,1954,8.48,11.29,0,
2023,7,11,6E,GOI,DEL,1123,23.15,29.93,0,
2023,11,6,6E,DEL,BOM,1135,5.89,8.59,0,
2023,6,14,SG,BLR,DEL,950,13.44,11.75,0,
2023,10,18,6E,CCU,GOI,635,6.41,7.58,0,
2023,3,6,UK,HYD,PNQ,1325,0.19,0.21,0,
2023,8,9,6E,DEL,HYD,1154,11.86,15.23,0,
2023,5,14,UK,CCU,BOM,2010,25.97,19.3,0,
2023,7,28,6E,BLR,MAA,1746,6.98,10.22,0,
2023,1,16,G8,MAA,DEL,1927,15.53,15.14,0,
2023,5,21,6E,HYD,MAA,1502,10.43,11.22,0,
2023,7,4,6E,SXR,DEL,731,,,1,B
2023,1,9,UK,DEL,BLR,2154,30.31,39.04,0,
2023,2,11,6E,BLR,GOI,2015,2.33,3.1,0,
2023,2,23,6E,JAI,MAA,639,8.1,6.81,0,
2023,2,25,6E,GOI,CCU,2144,4.23,3.17,0,
2023,2,21,AI,GOI,PNQ,1723,22.06,20.27,0,
2023,3,26,6E,BLR,JAI,640,10.66,7.4,0,
2023,1,11,6E,CCU,BOM,829,27.51,23.08,0,
2023,6,24,SG,IXC,DEL,754,13.61,19.97,0,
2023,9,28,QP,BOM,DEL,1701,3.76,4.71,0,
2023,7,9,UK,DEL,PNQ,1702,16.64,14.5,0,
2023,8,19,6E,BOM,IXC,1057,54.27,45.6,0,
2023,5,11,6E,BOM,BLR,1344,10.16,7.54,0,
2023,5,16,6E,SXR,BLR,544,38.32,33.71,0,
2023,9,18,AI,BOM,JAI,1557,8.83,6.66,0,
2023,11,14,6E,DEL,MAA,953,3.8,3.83,0,
2023,9,20,6E,LKO,BLR,1800,40.92,39.29,0,
2023,8,12,6E,PNQ,DEL,1140,8.85,6.68,0,
2023,5,28,6E,MAA,BLR,1200,3.8,4.98,0,
2023,8,7,SG,DEL,BLR,1024,20.27,17.8,0,
2023,10,8,AI,AMD,LKO,1220,15.12,11.28,0,
2023,2,18,SG,MAA,GOI,533,4.54,4.35,0,
2023,10,18,6E,TRV,DEL,2123,4.52,4.7,0,
2023,3,25,6E,HYD,TRV,1015,3.39,3.78,0,
2023,5,8,6E,BLR,LKO,2157,13.8,12.41,0,
2023,9,11,SG,IXC,MAA,1336,19.53,20.44,0,
2023,3,28,SG,BOM,DEL,2030,28.24,39.48,0,
2023,8,1,6E,SXR,CCU,1818,9.28,12.11,0,
2023,5,13,6E,BLR,MAA,1720,3.82,5.69,0,
2023,9,10,6E,BOM,HYD,1042,17.75,20.94,0,
2023,10,16,6E,DEL,HYD,2102,9.73,9.09,0,
2023,12,18,6E,DEL,BOM,556,12.04,15.93,0,
2023,12,9,6E,PNQ,DEL,1809,24.54,18.29,0,
2023,1,28,6E,DEL,PNQ,1527,14.22,9.81,0,
2023,8,25,6E,IXC,BLR,713,4.36,4.87,0,
2023,9,5,I5,IXC,TRV,925,41.16,36.91,0,
2023,8,27,6E,CCU,HYD,544,3.96,3.35,0,
2023,2,18,6E,BOM,JAI,813,4.5,5.19,0,
2023,1,5,SG,BOM,MAA,1826,23.74,23.49,0,
2023,5,3,6E,DEL,IXC,857,8.56,5.78,0,
2023,4,22,I5,DEL,BLR,919,13.84,11.12,0,
2023,2,3,6E,TRV,BOM,1415,1.75,1.3,0,
2023,1,12,UK,DEL,BOM,901,22.27,26.94,0,
2023,7,26,UK,MAA,BOM,1135,,,1,B
2023,7,12,6E,BOM,DEL,1217,10.0,10.18,0,
2023,4,23,6E,BOM,AMD,1808,5.01,5.16,0,
2023,3,3,6E,DEL,TRV,1827,24.98,19.16,0,
2023,11,14,UK,DEL,BLR,1310,2.93,4.24,0,
2023,6,22,6E,BOM,MAA,1622,15.27,12.25,0,
2023,6,19,AI,BOM,BLR,1527,18.74,16.01,0,
2023,11,9,6E,LKO,JAI,602,-0.67,-0.48,0,
2023,5,9,6E,CCU,DEL,1421,8.05,7.28,0,
2023,9,27,6E,BLR,LKO,1950,7.04,8.12,0,
2023,6,15,6E,HYD,DEL,700,9.92,9.29,0,
2023,3,25,6E,DEL,SXR,1822,7.77,7.94,0,
2023,7,9,6E,BOM,JAI,1427,16.65,21.49,0,
2023,10,22,6E,CCU,DEL,1153,2.96,2.42,0,
2023,11,28,6E,HYD,BLR,1150,11.76,9.41,0,
2023,2,24,6E,BOM,MAA,2205,14.65,11.69,0,
2023,6,21,6E,DEL,SXR,504,8.09,8.36,0,
2023,5,21,6E,MAA,AMD,1039,0.62,0.82,0,
2023,9,4,6E,MAA,DEL,501,1.54,1.37,0,
2023,9,10,6E,MAA,DEL,2329,19.0,24.58,0,
2023,4,20,6E,HYD,DEL,847,22.36,19.94,0,
2023,3,6,6E,IXC,DEL,1732,3.13,2.37,0,
2023,9,28,6E,DEL,BOM,2036,15.64,11.14,0,
2023,4,11,6E,AMD,DEL,1900,10.7,15.66,0,
2023,3,19,UK,AMD,CCU,931,22.8,30.44,0,
2023,7,18,6E,BOM,BLR,1319,19.31,16.03,0,
2023,10,23,6E,BLR,BOM,1239,2.7,2.7,0,
2023,1,27,6E,BHU,DEL,1118,12.74,12.25,0,
2023,9,26,6E,HYD,DEL,1856,0.27,0.27,0,
2023,10,19,SG,AMD,BLR,703,25.01,18.59,0,
2023,9,7,SG,HYD,BLR,1257,16.08,20.32,0,
2023,8,11,6E,DEL,BLR,1938,,,1,B
2023,4,19,6E,LKO,DEL,1531,15.34,10.73,0,
2023,2,13,AI,GOI,HYD,820,2.97,2.77,0,
2023,7,24,6E,BLR,GOI,558,45.78,40.78,0,
2023,5,26,6E,DEL,BLR,539,5.67,5.89,0,
2023,1,10,UK,BHU,SXR,1943,9.62,12.62,0,
2023,10,5,UK,BLR,MAA,1623,2.14,2.69,0,
2023,7,16,UK,TRV,DEL,1640,5.01,7.24,0,
2023,1,19,SG,BOM,MAA,813,15.96,16.25,0,
2023,10,28,6E,BLR,GOI,1248,7.04,8.74,0,
2023,10,25,6E,IXC,DEL,1814,4.2,5.83,0,
2023,11,8,AI,BLR,IXC,849,54.57,67.14,0,
2023,3,27,6E,CCU,HYD,1310,11.49,10.31,0,
2023,7,4,6E,CCU,BLR,2312,14.6,12.9,0,
2023,10,2,SG,AMD,DEL,1936,7.13,9.4,0,
2023,3,24,6E,SXR,BLR,2035,16.84,11.29,0,
2023,12,4,AI,DEL,LKO,1632,23.33,21.3,0,
2023,12,2,AI,SXR,CCU,2218,14.57,20.47,0,
2023,10,15,G8,HYD,BLR,808,5.5,5.71,0,
2023,5,23,UK,DEL,HYD,2107,6.72,7.18,0,
2023,12,5,SG,BLR,MAA,2345,27.12,21.68,0,
2023,3,5,6E,PNQ,GOI,1548,65.6,44.47,0,
2023,6,17,6E,BOM,PNQ,654,7.84,9.21,0,
2023,9,25,G8,PNQ,BOM,938,5.65,8.33,0,
2023,11,14,SG,HYD,LKO,603,3.93,5.64,0,
2023,9,24,UK,AMD,LKO,928,7.44,8.7,0,
2023,12,11,SG,BOM,PNQ,1020,,,1,B
2023,11,22,6E,AMD,CCU,644,9.58,12.33,0,
2023,9,24,6E,GOI,DEL,2106,16.36,12.21,0,
2023,11,10,6E,LKO,BLR,1059,4.02,3.21,0,
2023,5,15,I5,BLR,HYD,623,5.73,5.18,0,
2023,12,6,SG,DEL,BOM,533,26.99,22.62,0,
2023,5,15,SG,PNQ,BOM,951,6.4,6.84,0,
2023,8,5,6E,BOM,DEL,611,10.86,8.32,0,
2023,12,12,6E,BLR,MAA,1312,37.5,56.15,0,
2023,7,5,6E,DEL,BLR,1209,,,1,B
2023,10,10,I5,CCU,SXR,1657,4.02,3.37,0,
2023,11,7,SG,AMD,SXR,2139,6.02,6.55,0,
2023,1,12,AI,MAA,LKO,2100,14.67,13.29,0,
2023,4,9,SG,MAA,SXR,1425,42.88,33.16,0,
2023,3,4,6E,DEL,HYD,928,27.96,26.33,0,
2023,12,20,6E,LKO,DEL,1736,9.34,7.07,0,
2023,6,9,6E,BOM,BLR,2158,12.56,11.73,0,
2023,4,28,6E,DEL,MAA,1011,50.51,39.91,0,
2023,2,3,6E,DEL,SXR,1441,11.43,9.77,0,
2023,5,4,AI,MAA,BOM,742,4.51,3.32,0,
2023,9,17,I5,BLR,CCU,2305,8.96,7.79,0,
2023,11,2,6E,BOM,SXR,1118,21.61,32.11,0,
2023,9,3,SG,DEL,CCU,2044,19.02,19.6,0,
2023,12,8,6E,BOM,BLR,1338,,,1,B
2023,11,14,6E,BLR,GOI,1619,6.84,5.94,0,
2023,6,21,AI,DEL,CCU,2112,21.93,18.53,0,
2023,7,9,6E,BOM,HYD,2347,13.6,15.4,0,
2023,2,25,SG,BLR,SXR,1439,11.9,9.54,0,
2023,10,27,AI,JAI,CCU,1137,4.8,5.29,0,
2023,11,8,6E,PNQ,BOM,707,11.22,8.29,0,
2023,8,28,6E,SXR,PNQ,527,30.53,35.02,0,
2023,1,28,SG,TRV,GOI,1112,16.87,20.66,0,
2023,7,21,6E,BLR,GOI,704,15.6,14.81,0,
2023,3,10,6E,AMD,BOM,1926,5.41,7.51,0,
2023,3,27,SG,BLR,CCU,1141,11.53,10.14,0,
2023,10,23,6E,DEL,CCU,2255,7.97,7.55,0,
2023,5,18,AI,BOM,BLR,1246,14.8,15.62,0,
2023,12,2,6E,BLR,AMD,509,29.7,21.72,0,
2023,4,27,UK,HYD,BOM,517,12.74,18.95,0,
2023,11,19,6E,BOM,BLR,1807,,,1,C
2023,2,8,SG,SXR,LKO,1203,,,1,A
2023,9,11,6E,BOM,CCU,850,14.41,14.58,0,
2023,12,3,I5,CCU,BOM,1735,49.42,48.58,0,
2023,1,1,6E,BOM,GOI,1614,16.43,17.59,0,
2023,11,21,SG,BOM,BLR,949,12.74,10.25,0,
2023,3,25,6E,DEL,PNQ,1001,5.61,5.97,0,
2023,12,22,6E,BOM,HYD,1215,13.71,14.62,0,
2023,2,2,AI,HYD,JAI,1145,7.19,7.5,0,
2023,12,18,6E,BOM,BLR,1821,15.47,11.55,0,
2023,11,14,6E,MAA,JAI,1949,2.3,1.66,0,
2023,4,6,AI,DEL,BOM,1727,20.25,15.95,0,
2023,11,15,6E,IXC,DEL,1253,-0.89,-0.63,0,
2023,10,3,6E,PNQ,BLR,948,14.32,9.81,0,
2023,5,22,6E,PNQ,DEL,1102,5.73,6.47,0,
2023,6,28,6E,LKO,CCU,2059,11.54,7.91,0,
2023,7,17,G8,BLR,HYD,1346,17.02,15.68,0,
2023,12,27,UK,MAA,CCU,2023,6.51,8.41,0,
2023,1,7,SG,GOI,DEL,1603,27.1,34.07,0,
2023,8,25,6E,AMD,MAA,2022,7.74,10.31,0,
2023,3,14,I5,BLR,TRV,1354,7.16,9.2,0,
2023,8,6,6E,GOI,BLR,538,13.88,13.26,0,
2023,3,23,6E,HYD,DEL,1927,8.05,6.86,0,
2023,11,1,6E,BOM,MAA,1713,6.17,4.71,0,
2023,12,20,6E,DEL,JAI,1459,18.68,17.5,0,
2023,5,25,SG,BOM,PNQ,505,14.18,15.07,0,
2023,7,6,G8,BOM,BLR,1647,31.76,30.9,0,
2023,3,24,UK,BOM,GOI,1807,15.52,12.92,0,
2023,9,7,G8,BOM,PNQ,543,12.04,12.02,0,
2023,4,18,AI,HYD,BOM,1320,5.2,7.39,0,
2023,9,16,6E,CCU,HYD,558,1.85,2.59,0,
2023,2,16,AI,HYD,BOM,1633,14.34,12.88,0,
2023,7,5,6E,BLR,DEL,1818,18.97,15.54,0,
2023,6,17,6E,BOM,BLR,1254,13.32,13.43,0,
2023,6,3,UK,DEL,SXR,1326,6.43,7.53,0,
2023,11,9,6E,BOM,MAA,1835,47.81,45.23,0,
2023,9,28,SG,CCU,BLR,1130,24.2,24.66,0,
2023,4,22,AI,BOM,MAA,1810,10.36,11.93,0,
2023,11,25,SG,BLR,MAA,1051,9.08,8.36,0,
2023,4,7,6E,BOM,HYD,2044,9.53,8.84,0,
2023,11,16,6E,GOI,BHU,2240,16.57,23.38,0,
2023,1,15,6E,HYD,DEL,1112,58.06,64.53,0,
2023,9,6,AI,BOM,GOI,1639,9.38,9.4,0,
2023,8,27,6E,SXR,DEL,643,33.39,41.67,0,
2023,5,19,6E,DEL,AMD,2253,7.46,5.72,0,
2023,1,21,SG,BOM,PNQ,2054,25.62,33.25,0,
2023,3,6,6E,BOM,PNQ,924,6.97,10.17,0,
2023,5,17,6E,CCU,BLR,2314,2.23,3.25,0,
2023,12,27,SG,HYD,BOM,2101,13.29,15.07,0,
2023,9,2,6E,DEL,PNQ,2000,20.41,25.2,0,
2023,4,3,UK,MAA,DEL,1048,3.69,4.51,0,
2023,12,25,6E,AMD,CCU,1439,9.08,8.28,0,
2023,12,24,6E,PNQ,AMD,1411,31.86,23.28,0,
2023,10,8,6E,JAI,HYD,2026,5.04,6.14,0,
2023,9,1,6E,HYD,DEL,850,5.23,5.18,0,
2023,7,26,SG,CCU,GOI,1553,14.29,17.26,0,
2023,8,4,6E,SXR,CCU,1952,6.33,9.23,0,
2023,4,23,6E,HYD,DEL,618,-0.69,-0.74,0,
2023,12,10,UK,CCU,BOM,1704,12.49,10.25,0,
2023,5,23,6E,BLR,LKO,911,18.46,26.4,0,
2023,6,2,UK,BLR,MAA,1705,7.14,5.41,0,
2023,7,18,UK,PNQ,GOI,814,3.96,5.69,0,
2023,10,6,6E,CCU,AMD,2354,0.85,1.22,0,
2023,1,28,6E,BLR,LKO,1711,22.69,26.78,0,
2023,6,26,6E,CCU,DEL,630,5.56,4.4,0,
2023,7,14,UK,HYD,BLR,1514,12.67,18.37,0,
2023,2,9,6E,DEL,BOM,2112,15.68,12.73,0,
2023,1,8,6E,IXC,DEL,554,31.05,29.97,0,
2023,2,23,6E,BLR,CCU,2259,12.02,12.5,0,
2023,8,18,6E,GOI,DEL,1505,10.34,13.09,0,
2023,6,14,SG,GOI,BOM,531,16.54,17.45,0,
2023,2,26,6E,MAA,CCU,2325,4.9,3.83,0,
2023,11,24,6E,DEL,TRV,2239,6.96,6.61,0,
2023,8,15,SG,DEL,LKO,1019,37.72,40.45,0,
2023,2,2,AI,DEL,TRV,2321,29.73,34.04,0,
2023,1,7,6E,BOM,CCU,1014,17.91,15.53,0,
2023,12,24,UK,BOM,MAA,1927,13.85,14.02,0,
2023,7,25,6E,BOM,CCU,803,12.7,18.18,0,
2023,8,25,SG,PNQ,BOM,1532,9.34,10.26,0,
2023,8,20,6E,DEL,MAA,824,12.99,15.07,0,
2023,3,19,6E,CCU,BLR,754,8.29,10.2,0,
2023,5,13,QP,BOM,MAA,1946,29.7,20.36,0,
2023,4,15,6E,DEL,LKO,1531,4.55,6.17,0,
2023,4,18,6E,DEL,BLR,2126,22.89,15.99,0,
2023,6,7,6E,JAI,MAA,1331,8.38,10.74,0,
2023,1,2,G8,BLR,DEL,758,18.04,15.04,0,
2023,12,23,SG,PNQ,MAA,633,19.0,18.16,0,
2023,5,5,AI,BLR,DEL,2118,8.53,9.32,0,
2023,11,13,6E,BOM,MAA,1724,7.69,7.64,0,
2023,3,15,6E,CCU,BOM,2032,1.03,0.77,0,
2023,8,4,SG,DEL,AMD,934,34.27,23.28,0,
2023,7,4,6E,LKO,HYD,2203,8.75,9.78,0,
2023,2,26,6E,HYD,BLR,1001,24.27,35.04,0,
2023,10,22,6E,CCU,BLR,2249,4.06,5.59,0,
2023,10,26,6E,DEL,GOI,1340,4.29,5.01,0,
2023,8,8,6E,BLR,PNQ,1140,33.74,24.13,0,
2023,11,19,6E,PNQ,DEL,535,-0.6,-0.8,0,
2023,1,2,6E,BLR,DEL,947,46.43,35.2,0,
2023,10,10,UK,BLR,BOM,1757,3.66,3.06,0,
2023,3,8,AI,DEL,HYD,2201,13.13,11.58,0,
2023,12,7,AI,BLR,BHU,1832,20.65,25.07,0,
2023,4,23,SG,SXR,PNQ,2241,11.93,10.16,0,
2023,2,21,AI,JAI,CCU,617,4.87,4.44,0,
2023,3,18,SG,HYD,PNQ,2156,8.27,5.83,0,
2023,10,27,AI,MAA,DEL,1437,8.63,9.7,0,
2023,7,15,6E,BOM,HYD,1540,27.97,30.33,0,
2023,8,21,6E,DEL,GOI,1055,11.23,12.53,0,
2023,9,26,UK,BLR,BOM,1411,3.62,2.79,0,
2023,9,25,SG,DEL,BLR,649,13.92,12.89,0,
2023,7,25,6E,CCU,DEL,2323,10.22,11.93,0,
2023,8,18,SG,MAA,BLR,1758,16.64,11.54,0,
2023,8,11,SG,BHU,MAA,1020,12.17,12.89,0,
2023,3,15,6E,BOM,JAI,1615,6.14,4.74,0,
2023,1,22,G8,AMD,JAI,2000,33.88,23.68,0,
2023,8,16,G8,BOM,DEL,1525,19.59,15.0,0,
2023,5,8,6E,GOI,BLR,1126,30.3,27.1,0,
2023,10,11,QP,DEL,BLR,1033,4.27,3.82,0,
2023,2,20,AI,MAA,IXC,2035,13.24,17.78,0,
2023,11,8,SG,BOM,DEL,805,7.93,10.33,0,
2023,4,21,6E,BOM,AMD,702,2.65,3.6,0,
2023,10,13,6E,MAA,BOM,1032,0.68,0.75,0,
2023,6,11,6E,BLR,DEL,1759,8.55,10.08,0,
2023,6,6,I5,AMD,BOM,1525,8.98,10.35,0,
2023,8,6,SG,SXR,IXC,1121,12.89,13.78,0,
2023,3,15,6E,LKO,BOM,1115,2.22,2.43,0,
2023,4,13,6E,GOI,CCU,1450,2.48,2.33,0,
2023,7,23,6E,BOM,JAI,1225,41.97,30.35,0,
2023,10,19,6E,BOM,CCU,1314,5.19,3.91,0,
2023,1,18,G8,BOM,JAI,1821,28.35,41.41,0,
2023,12,6,UK,AMD,MAA,515,4.75,4.14,0,
2023,6,15,6E,PNQ,LKO,2217,7.49,9.13,0,
2023,3,13,AI,HYD,BOM,2116,5.81,6.07,0,
2023,11,17,G8,DEL,BHU,1502,11.87,12.57,0,
2023,4,18,G8,AMD,BLR,808,9.19,6.16,0,
2023,2,8,6E,CCU,BOM,1201,6.11,5.91,0,
2023,6,20,6E,DEL,BOM,1922,30.92,26.73,0,
2023,5,6,6E,AMD,GOI,1834,7.22,5.05,0,
2023,9,9,6E,DEL,SXR,1310,11.99,12.63,0,
2023,4,2,G8,CCU,BLR,1033,37.87,34.67,0,
2023,11,25,G8,MAA,DEL,913,37.21,32.32,0,
2023,6,4,6E,LKO,MAA,545,8.46,5.73,0,
2023,6,18,UK,BLR,DEL,1840,6.67,7.06,0,
2023,2,18,SG,TRV,DEL,902,15.17,10.35,0,
2023,11,4,6E,BLR,CCU,2133,6.26,7.24,0,
2023,1,28,SG,DEL,GOI,1153,21.64,17.09,0,
2023,8,15,AI,TRV,BOM,2033,9.53,11.2,0,
2023,11,16,6E,BOM,HYD,1842,19.14,26.05,0,
2023,7,24,SG,LKO,DEL,1253,37.13,26.29,0,
2023,5,12,6E,MAA,BLR,1525,0.59,0.58,0,
2023,9,1,6E,MAA,DEL,1358,3.02,2.76,0,
2023,1,24,SG,DEL,AMD,1714,21.21,14.18,0,
2023,8,19,6E,BLR,BOM,1119,17.56,22.32,0,
2023,8,21,6E,LKO,BHU,1947,7.11,6.15,0,
2023,1,8,6E,DEL,JAI,1107,21.6,20.73,0,
2023,7,11,G8,BLR,DEL,1428,15.17,18.19,0,
2023,11,8,6E,DEL,BOM,944,10.31,14.32,0,
2023,3,5,SG,BOM,DEL,622,9.47,7.17,0,
2023,11,26,AI,CCU,MAA,935,27.7,31.33,0,
2023,4,6,6E,DEL,MAA,1635,14.35,18.7,0,
2023,10,14,UK,CCU,PNQ,1618,3.7,2.89,0,
2023,5,11,6E,DEL,BLR,2124,4.56,5.42,0,
2023,1,2,6E,DEL,BOM,1358,15.48,15.24,0,
2023,11,16,6E,AMD,CCU,1652,13.55,14.2,0,
2023,4,23,SG,MAA,BOM,1506,26.36,18.66,0,
2023,12,24,6E,BOM,BLR,553,19.23,21.89,0,
2023,9,14,6E,MAA,DEL,745,69.95,49.14,0,
2023,12,22,QP,GOI,JAI,1723,14.24,10.13,0,
2023,1,5,6E,BHU,BLR,1821,10.31,15.18,0,
2023,4,15,SG,GOI,DEL,1636,17.27,12.72,0,
2023,6,1,6E,DEL,BOM,1615,11.59,9.94,0,
2023,2,27,6E,BHU,CCU,1247,1.76,1.24,0,
2023,3,24,6E,BOM,SXR,1431,8.9,12.94,0,
2023,3,19,SG,PNQ,BOM,517,8.54,7.89,0,
2023,12,24,G8,DEL,BLR,2351,15.39,21.94,0,
2023,3,27,6E,IXC,BLR,1511,1.01,0.95,0,
2023,3,27,AI,SXR,MAA,600,2.56,3.11,0,
2023,9,11,UK,DEL,CCU,2255,27.55,38.82,0,
2023,10,8,6E,BOM,BLR,550,13.33,9.71,0,
2023,2,3,6E,DEL,AMD,659,5.19,4.26,0,
2023,4,20,6E,PNQ,BOM,1427,39.27,26.34,0,
2023,9,15,6E,BLR,DEL,1745,24.12,22.63,0,
2023,8,25,6E,BOM,BLR,1003,26.01,23.38,0,
2023,8,4,SG,DEL,JAI,1228,11.91,17.11,0,
2023,4,1,SG,DEL,HYD,502,8.1,7.75,0,
2023,6,22,SG,BOM,BLR,2227,19.18,18.27,0,
2023,7,11,6E,BHU,DEL,1319,62.78,50.05,0,
2023,8,20,6E,SXR,DEL,1722,24.68,27.97,0,
2023,5,25,6E,PNQ,LKO,1948,9.62,9.23,0,
2023,1,27,6E,AMD,MAA,1131,15.12,12.54,0,
2023,4,10,6E,BLR,BOM,826,2.72,1.87,0,
2023,1,15,6E,DEL,BOM,1905,11.06,15.65,0,
2023,11,13,SG,IXC,JAI,1033,7.46,7.96,0,
2023,3,6,AI,BOM,DEL,2253,14.3,13.78,0,
2023,1,18,6E,BOM,DEL,1017,13.02,10.48,0,
2023,6,25,6E,BOM,DEL,1509,12.8,9.85,0,
2023,7,22,6E,DEL,AMD,1128,24.92,22.31,0,
2023,6,13,6E,BLR,JAI,1359,14.78,10.35,0,
2023,1,3,AI,BOM,CCU,1141,21.95,14.65,0,
2023,1,19,6E,MAA,BOM,502,10.82,8.18,0,
2023,3,18,6E,JAI,SXR,1504,3.77,3.76,0,
2023,9,23,6E,DEL,SXR,1056,11.55,10.95,0,
2023,11,18,6E,GOI,BOM,1037,2.26,2.44,0,
2023,8,11,G8,PNQ,BLR,626,15.76,21.44,0,
2023,2,15,6E,PNQ,DEL,1655,0.58,0.69,0,
2023,11,28,SG,DEL,BHU,854,21.6,15.1,0,
2023,12,14,6E,DEL,PNQ,705,10.58,14.89,0,
2023,10,22,AI,DEL,TRV,1416,13.59,18.03,0,
2023,8,11,6E,MAA,DEL,1901,12.76,10.93,0,
2023,3,22,AI,DEL,SXR,1052,15.65,17.56,0,
2023,5,3,6E,BOM,DEL,933,4.22,3.97,0,
2023,5,16,SG,GOI,DEL,1919,7.01,10.09,0,
2023,7,8,SG,BOM,DEL,1429,27.96,21.01,0,
2023,9,8,6E,LKO,BOM,859,4.11,4.1,0,
2023,6,25,I5,PNQ,BOM,1946,9.19,11.41,0,
2023,1,7,G8,JAI,AMD,1110,15.46,16.87,0,
2023,1,6,6E,HYD,PNQ,841,12.67,18.25,0,
2023,8,19,SG,BOM,CCU,2341,18.98,20.97,0,
2023,5,20,6E,BOM,CCU,1007,4.81,3.92,0,
2023,8,10,6E,TRV,BOM,2253,7.58,11.14,0,
2023,8,12,6E,HYD,BOM,1151,11.92,15.14,0,
2023,3,12,SG,MAA,BOM,510,29.98,29.99,0,
2023,6,6,UK,CCU,PNQ,1743,5.89,7.69,0,
2023,2,6,6E,BOM,SXR,1331,6.28,4.32,0,
2023,6,5,6E,SXR,BOM,1630,10.36,8.43,0,
2023,11,17,SG,TRV,BHU,1950,6.03,5.44,0,
2023,6,17,6E,CCU,LKO,612,3.64,3.99,0,
2023,10,3,6E,HYD,CCU,1341,9.89,8.93,0,
2023,6,8,6E,DEL,BHU,2221,27.53,19.85,0,
2023,1,14,6E,GOI,MAA,2214,47.58,66.36,0,
2023,7,5,6E,BOM,GOI,2229,15.25,11.18,0,
2023,3,17,6E,BLR,DEL,1357,7.98,11.72,0,
2023,4,2,6E,PNQ,DEL,1139,5.85,5.98,0,
2023,11,3,6E,CCU,HYD,1058,3.19,4.68,0,
2023,2,23,6E,CCU,MAA,1556,1.78,2.19,0,
2023,11,12,6E,DEL,BOM,1930,8.04,6.52,0,
2023,4,14,6E,DEL,BOM,1433,11.71,11.75,0,
2023,8,3,6E,MAA,DEL,2259,10.45,15.56,0,
2023,4,3,6E,SXR,CCU,1505,37.3,38.99,0,
2023,10,5,6E,HYD,BOM,843,-0.3,-0.27,0,
2023,2,17,6E,LKO,BOM,1200,1.63,1.67,0,
2023,12,22,6E,TRV,DEL,1950,52.15,41.52,0,
2023,5,15,6E,AMD,PNQ,729,8.81,6.51,0,
2023,3,17,6E,MAA,AMD,1110,2.47,2.42,0,
2023,9,7,6E,CCU,HYD,1706,0.15,0.1,0,
2023,3,6,6E,CCU,DEL,1855,6.53,5.63,0,
2023,6,9,SG,HYD,LKO,629,21.96,16.36,0,
2023,5,25,6E,BLR,MAA,826,7.33,9.01,0,
2023,12,4,6E,HYD,BLR,603,,,1,B
2023,8,21,6E,PNQ,MAA,1219,11.27,10.67,0,
2023,9,26,6E,HYD,DEL,1249,20.42,27.77,0,
2023,1,3,6E,SXR,PNQ,1451,9.01,10.37,0,
2023,11,16,AI,TRV,PNQ,2012,12.54,12.83,0,
2023,6,2,6E,DEL,MAA,1623,14.16,21.21,0,
2023,12,13,6E,BOM,JAI,516,17.12,14.38,0,
2023,9,15,6E,MAA,CCU,2250,2.74,1.99,0,
2023,9,5,6E,PNQ,TRV,1306,0.55,0.47,0,
2023,6,3,6E,BLR,GOI,1302,12.67,13.7,0,
2023,4,25,6E,BOM,GOI,1453,10.32,7.29,0,
2023,12,7,6E,CCU,HYD,936,7.38,9.87,0,
2023,11,4,UK,MAA,BOM,725,5.67,4.59,0,
2023,4,11,6E,SXR,AMD,809,-1.59,-1.72,0,
2023,3,1,6E,BLR,HYD,1514,6.84,9.91,0,
2023,6,20,6E,DEL,AMD,2353,13.34,12.42,0,
2023,5,23,6E,DEL,BLR,1137,9.76,13.43,0,
2023,6,28,6E,BOM,SXR,1214,10.34,9.86,0,
2023,4,7,6E,PNQ,BLR,1836,8.91,6.25,0,
2023,1,8,6E,DEL,TRV,1020,15.88,13.57,0,
2023,6,15,AI,CCU,DEL,751,7.83,7.34,0,
2023,9,17,SG,CCU,DEL,1752,39.88,29.61,0,
